pypi_name,version,system_name,total_downloads_alltime,downloads_last_month,downloads_last_year,name,collected_at
snowflake-connector-python,1.4.9,Linux,102571,1058,27221,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.6.0,Darwin,102060,1031,15444,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.4.1,,95622,943,23297,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.12.1,Windows,94620,477,62254,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.0,Linux,88818,1092,27834,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.5.0,Windows,87801,287,15612,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.5,Linux,87339,1059,27434,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.13,Linux,86738,1061,27237,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.10.0,Windows,86201,339,17669,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.10.1,Darwin,81319,545,20287,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.12.1,Darwin,80508,492,55866,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.7,Linux,79977,1059,27793,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.2,Linux,79544,1103,27844,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.7.0,Darwin,79003,435,14346,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.2.0,Windows,78464,151,12583,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.9.0,,77444,845,26352,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.2,Linux,77385,1058,27368,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.1,Linux,77174,1058,27342,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.12.0,Darwin,75841,517,22659,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.4,Linux,75223,1058,27388,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.15,Linux,74697,1058,27217,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.10.0,Darwin,74436,339,17695,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.10,Linux,74027,1058,27219,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.6,Linux,72350,1057,27219,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.17,Linux,71624,1058,27255,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.5,Linux,71503,1060,27265,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.7,Linux,71079,1057,27220,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.9.0,Windows,68487,668,13923,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.12,Linux,67642,1058,27214,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.16,Linux,67110,1058,27202,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.8,Linux,66593,1057,27202,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.1.0,Windows,64331,129,7493,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.6.2,Windows,64162,24,4289,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.12,Darwin,62487,244,5865,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.14.1,,61438,7604,61438,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.0.3,Windows,60241,142,10218,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.5.0,Darwin,59832,394,9914,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.12,Windows,58453,516,14362,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.1.0,Darwin,57868,204,5328,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.9,Windows,56465,662,12687,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.17.2,,54059,54059,54059,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.13.0,,48974,2632,48974,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.3.1,Windows,48481,118,9124,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.8.0,,47922,608,17810,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.2.0,Darwin,46948,213,7028,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.8.1,Windows,45946,173,14208,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.0.3,Darwin,45764,148,5611,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.0.2,Windows,45588,557,12270,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.9.0,Darwin,42859,368,7828,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.9.1,Windows,41442,162,15248,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.6,Windows,39788,218,7028,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.5.1,Windows,39507,110,5236,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.3.1,Darwin,39109,170,7828,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.8.1,Darwin,38328,263,13558,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.6,Windows,38072,91,5989,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.0.0,Windows,37639,242,8869,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.17.2,Windows,36741,36741,36741,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.2.1,Windows,36644,225,10055,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.17.1,,36640,36640,36640,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.0.2,Darwin,36291,438,8458,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.14.1,Darwin,35339,1292,35339,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.9,Darwin,34634,135,4900,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.4,Windows,34519,370,7912,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.6,Windows,34424,2,3693,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.9.1,Darwin,34364,186,13936,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.14.1,Windows,34329,628,34329,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.11,Windows,34164,100,7385,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.3.0b1,Linux,33426,507,4299,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.1.1,Windows,32883,103,6700,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.5.1,Darwin,32561,61,2167,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.13.0,Windows,32158,344,32158,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.0.1,Windows,31544,157,7354,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.17.2,Darwin,31405,31405,31405,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.3,Windows,31116,124,6313,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.3.0b1,,31049,347,10201,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.8.0,Windows,30506,85,6454,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.8.3,Windows,30293,172,7769,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.4,Darwin,29762,59,2678,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.6,Windows,29653,12,4115,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.8.1,Windows,29329,102,6422,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.11,Darwin,29016,92,4048,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.6,Darwin,28966,27,1880,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.2.1,Darwin,28799,192,7465,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.4.0,Windows,28730,127,9357,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.6,Darwin,28387,32,1813,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.2,Darwin,28088,26,1707,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.10,Windows,28077,6,4619,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.1.1,Darwin,27968,135,4980,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.0.0,Darwin,27564,200,5474,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.9.0,Windows,27210,154,13576,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.0.1,Darwin,26229,124,4802,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.3.0,Windows,25826,90,8755,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.8.1,Darwin,25815,106,4289,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.14,Linux,25534,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.4.0,Darwin,24278,243,8511,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.6,Darwin,24133,69,3224,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.10,Darwin,23978,24,1738,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.1,Windows,23425,3,3914,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.13.0,Darwin,23225,330,23225,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.13.1,Windows,22812,2795,22812,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.9.0,Darwin,22214,211,13215,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.16,Linux,21932,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.8.0,Darwin,21773,104,3810,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.1.0a2,Linux,21139,928,9403,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.3.0,Darwin,20605,123,6995,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.8,Windows,20590,44,5104,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.10,Darwin,20316,22,1651,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.13.1,Darwin,20287,1944,20287,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.8.3,Darwin,20192,129,4611,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.4.1,Windows,20163,86,8830,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.2,Windows,20117,31,4328,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.8,Darwin,19814,54,2980,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.17.1,Windows,19603,19603,19603,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.7,Windows,19602,30,4947,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.0,Windows,19554,83,5106,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.7,Darwin,19430,48,2840,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.1.3,Windows,19324,5,2977,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.1,Windows,18809,30,4257,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.17.1,Darwin,17963,17963,17963,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.4,Windows,17954,160,4828,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.4.1,Darwin,17877,161,7350,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.1,Windows,17715,15,4229,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.8,Windows,17612,2,3752,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.18,Linux,17320,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.3,Windows,17190,118,5548,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.1,Windows,16492,4,108,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.1,Darwin,16468,47,2117,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.10,Windows,16127,19,4331,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.0,Linux,15855,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.7,Windows,15739,6,123,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.2,Windows,15394,16,4045,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.6.2,Darwin,15390,39,2083,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.5,Windows,15068,144,5140,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.4,Windows,14908,16,4043,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.5.0,Windows,14591,30,4228,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.1,Darwin,14447,9,918,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.2,Darwin,14290,51,2164,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.1,Linux,14254,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.1,Windows,14239,1,2710,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.3,Darwin,13967,59,2378,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.2,Linux,13741,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.1.3,Darwin,13661,14,974,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.0,Darwin,13433,43,2138,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.7,Windows,13160,7,3966,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.1,Darwin,13131,25,1780,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.3,Darwin,13051,26,1729,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.8,Windows,12683,7,4127,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.8,Darwin,12302,14,1374,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.3,Darwin,12103,17,1527,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.9,Darwin,11989,19,1488,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.6.0,Windows,11859,19,4106,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.17.0,,11689,11689,11689,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.3,Windows,11428,3,3911,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.1,Darwin,11403,17,1526,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.3,Linux,11390,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.7,Darwin,11382,11,1329,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.2,Windows,11251,4,3900,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.6.1,Windows,11055,21,4106,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.7,Darwin,10938,20,1589,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.0.4,Windows,10544,2,2694,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.2,Darwin,10423,17,1527,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.4,Darwin,10372,29,1740,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.4,Linux,10338,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.17,,10211,0,19,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.5.0,Darwin,10087,27,1824,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.5,Windows,10026,3,3908,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.0,,10003,0,20,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.2,,9917,0,20,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.18,,9903,0,18,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.3,,9865,0,21,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.9.1,Windows,9850,38,4756,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.1,,9759,0,22,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.4,,9684,0,17,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.5,Darwin,9623,35,1564,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.0.4,Darwin,9505,10,910,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.7,Windows,9493,1,3749,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.9,Windows,9461,5,3962,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.6.0,Darwin,9425,32,1939,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.6.1,Darwin,8876,33,1936,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.8,Darwin,8831,19,1636,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.0,Windows,8622,10,4073,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.9,Windows,8555,4,3890,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.6,Darwin,8182,11,1292,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.7,Linux,8148,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.5,Darwin,7756,25,1727,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.4,Darwin,7466,10,939,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.11,Linux,7326,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.0,Windows,7296,2,3882,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.4,Windows,7156,1,3332,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.4,Darwin,7003,17,1540,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.2,Windows,6901,1,2694,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.1,Linux,6723,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.0,Windows,6482,2,2687,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.5,Windows,6375,3,3498,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.0.2,Darwin,6310,10,738,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.0,Darwin,6156,12,895,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.0.3,Darwin,6093,10,886,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.1.2,Windows,6079,1,2686,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.0.1,Darwin,5989,10,407,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.3,Windows,5953,1,2765,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.15,Linux,5810,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.2,Darwin,5667,10,887,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.9,Darwin,5581,19,1575,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.4.0,Darwin,5447,25,1707,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.5,Darwin,5435,12,1135,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.8.2,Windows,5263,7,50,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.0.3,Windows,5201,0,2679,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.1.0,Windows,5108,1,2678,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.12,Windows,5104,4,108,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.2.3,Darwin,5045,11,922,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.9.1,Darwin,5035,34,877,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.8,,5017,0,4,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.17.0,Darwin,4995,4995,4995,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.12,Darwin,4869,16,149,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.1.0,Darwin,4808,11,894,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.17.0,Windows,4744,4744,4744,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.5,Darwin,4720,17,499,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.7,Darwin,4719,16,455,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.2,,4670,0,9,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.1.1,Windows,4643,1,2691,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.6,,4605,0,5,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.4,,4521,0,4,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.7,,4507,0,3,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.3,,4490,0,8,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.5,,4487,0,2,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.1,Linux,4483,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.0,,4343,0,3,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.1,,4295,1,3,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.2,,4278,0,3,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.3,,4251,0,4,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.4,,4241,0,3,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.8.0,Windows,4185,30,390,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.1.2,Darwin,4114,10,884,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.5,,4080,0,10,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.8.0,Darwin,4053,20,344,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.8,,4002,0,6,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.6,,3959,0,3,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.11,Darwin,3854,18,478,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.7,,3851,0,3,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.3.0,Darwin,3819,17,1512,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.9,,3807,0,3,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.10,,3776,0,5,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.1.1,Darwin,3741,10,893,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.8,Linux,3727,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.11,,3694,0,7,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.6,Darwin,3686,18,461,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.12,,3674,0,5,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.13,,3644,1,7,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.8.2,Darwin,3613,7,94,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.14,,3603,0,3,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.16,,3463,0,11,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.15,,3461,1,5,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.9.0,Windows,3426,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.7,Darwin,3151,17,487,Snowflake Connector Python,2025-08-30 14:58:21.513632
